"SampleID"	"SampleName"	"MarkerID"	"Haplotype"	"Reads"	"NA"
"Rafiatu-2_S8"	"Rafiatu-2_S8"	"msp1"	"msp1-3574"	41	FALSE
"Rafiatu-2_S8"	"Rafiatu-2_S8"	"msp1"	"msp1-66"	47	FALSE
"Rafiatu-2_S8"	"Rafiatu-2_S8"	"msp1"	"msp1-2228"	50	FALSE
"Rafiatu-2_S8"	"Rafiatu-2_S8"	"msp1"	"Noise"	63	FALSE
"Rafiatu-2_S8"	"Rafiatu-2_S8"	"msp1"	"msp1-1305"	74	FALSE
"Rafiatu-2_S8"	"Rafiatu-2_S8"	"msp1"	"msp1-99"	192	FALSE
"Rafiatu-2_S8"	"Rafiatu-2_S8"	"msp1"	"msp1-106"	224	FALSE
"Rafiatu-2_S8"	"Rafiatu-2_S8"	"msp1"	"msp1-20"	608	FALSE
"Shaatu-1_S11"	"Shaatu-1_S11"	"msp1"	"Noise"	4195	FALSE
"Shaatu-1_S11"	"Shaatu-1_S11"	"msp1"	"Chimera"	1246	FALSE
"Shaatu-1_S11"	"Shaatu-1_S11"	"msp1"	"Singelton"	1794	FALSE
"Shaatu-1_S11"	"Shaatu-1_S11"	"msp1"	"msp1-105"	16915	FALSE
"Shaatu-1_S11"	"Shaatu-1_S11"	"msp1"	"Noise"	21751	FALSE
"Shaatu-1_S11"	"Shaatu-1_S11"	"msp1"	"msp1-916"	35091	FALSE
"Shaatu-1_S11"	"Shaatu-1_S11"	"msp1"	"msp1-20"	50439	FALSE
"Shaatu-1_S11"	"Shaatu-1_S11"	"msp1"	"msp1-774"	83548	FALSE
"Shaatu-2_S10"	"Shaatu-2_S10"	"msp1"	"Noise"	34	FALSE
"Shaatu-2_S10"	"Shaatu-2_S10"	"msp1"	"Chimera"	10	FALSE
"Shaatu-2_S10"	"Shaatu-2_S10"	"msp1"	"Singelton"	109	FALSE
"Shaatu-2_S10"	"Shaatu-2_S10"	"msp1"	"msp1-66"	15	FALSE
"Shaatu-2_S10"	"Shaatu-2_S10"	"msp1"	"msp1-682"	21	FALSE
"Shaatu-2_S10"	"Shaatu-2_S10"	"msp1"	"msp1-805"	22	FALSE
"Shaatu-2_S10"	"Shaatu-2_S10"	"msp1"	"msp1-60"	23	FALSE
"Shaatu-2_S10"	"Shaatu-2_S10"	"msp1"	"msp1-47"	44	FALSE
"Shaatu-2_S10"	"Shaatu-2_S10"	"msp1"	"msp1-729"	60	FALSE
"Shaatu-2_S10"	"Shaatu-2_S10"	"msp1"	"Noise"	104	FALSE
"Shaatu-2_S10"	"Shaatu-2_S10"	"msp1"	"msp1-1"	110	FALSE
"Shaatu-2_S10"	"Shaatu-2_S10"	"msp1"	"msp1-683"	121	FALSE
"Shaatu-2_S10"	"Shaatu-2_S10"	"msp1"	"msp1-255"	313	FALSE
"Shaatu-2_S10"	"Shaatu-2_S10"	"msp1"	"msp1-43"	542	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"Noise"	1344	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"Chimera"	85	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"Singelton"	1018	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"msp1-605"	278	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"msp1-276"	486	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"msp1-343"	754	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"msp1-168"	1020	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"msp1-403"	1193	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"msp1-660"	1308	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"Noise"	2728	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"msp1-1"	3187	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"msp1-2"	3994	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"msp1-345"	8660	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"Noise"	1354	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"Chimera"	135	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"Singelton"	1416	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"msp1-261"	454	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"msp1-255"	506	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"msp1-262"	523	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"msp1-58"	687	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"msp1-66"	703	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"msp1-47"	901	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"msp1-60"	1106	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"msp1-43"	3229	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"msp1-1"	4349	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"msp1-2"	4439	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"msp1-274"	6474	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"Noise"	10039	FALSE
"sk057-1_S5"	"sk057-1_S5"	"msp1"	"Noise"	724	FALSE
"sk057-1_S5"	"sk057-1_S5"	"msp1"	"Chimera"	48	FALSE
"sk057-1_S5"	"sk057-1_S5"	"msp1"	"Singelton"	934	FALSE
"sk057-1_S5"	"sk057-1_S5"	"msp1"	"msp1-104"	487	FALSE
"sk057-1_S5"	"sk057-1_S5"	"msp1"	"msp1-255"	2943	FALSE
"sk057-1_S5"	"sk057-1_S5"	"msp1"	"msp1-2"	3473	FALSE
"sk057-1_S5"	"sk057-1_S5"	"msp1"	"msp1-1"	5680	FALSE
"sk057-1_S5"	"sk057-1_S5"	"msp1"	"Noise"	6314	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"Noise"	495	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"Chimera"	21	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"Singelton"	925	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"msp1-608"	254	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"msp1-605"	316	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"msp1-816"	363	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"msp1-276"	393	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"msp1-683"	546	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"msp1-343"	651	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"msp1-168"	923	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"msp1-403"	1068	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"Noise"	2093	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"msp1-1"	3553	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"msp1-2"	3822	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"msp1-345"	8013	FALSE
"sk088-1_S9"	"sk088-1_S9"	"msp1"	"Noise"	23	FALSE
"sk088-1_S9"	"sk088-1_S9"	"msp1"	"Singelton"	223	FALSE
"sk088-1_S9"	"sk088-1_S9"	"msp1"	"Noise"	25554	FALSE
"sk090-1_S11"	"sk090-1_S11"	"msp1"	"Noise"	223	FALSE
"sk090-1_S11"	"sk090-1_S11"	"msp1"	"Chimera"	21	FALSE
"sk090-1_S11"	"sk090-1_S11"	"msp1"	"Singelton"	249	FALSE
"sk090-1_S11"	"sk090-1_S11"	"msp1"	"Noise"	1877	FALSE
"sk090-1_S11"	"sk090-1_S11"	"msp1"	"msp1-1"	24838	FALSE
"sk094-1_S13"	"sk094-1_S13"	"msp1"	"Noise"	544	FALSE
"sk094-1_S13"	"sk094-1_S13"	"msp1"	"Chimera"	48	FALSE
"sk094-1_S13"	"sk094-1_S13"	"msp1"	"Singelton"	699	FALSE
"sk094-1_S13"	"sk094-1_S13"	"msp1"	"msp1-2"	3102	FALSE
"sk094-1_S13"	"sk094-1_S13"	"msp1"	"Noise"	4970	FALSE
"sk094-1_S13"	"sk094-1_S13"	"msp1"	"msp1-1"	12756	FALSE
"sk096-1_S15"	"sk096-1_S15"	"msp1"	"Noise"	123	FALSE
"sk096-1_S15"	"sk096-1_S15"	"msp1"	"Singelton"	96	FALSE
"sk096-1_S15"	"sk096-1_S15"	"msp1"	"msp1-262"	6698	FALSE
"sk096-1_S15"	"sk096-1_S15"	"msp1"	"msp1-1"	15368	FALSE
"sk097-1_S17"	"sk097-1_S17"	"msp1"	"Noise"	468	FALSE
"sk097-1_S17"	"sk097-1_S17"	"msp1"	"Chimera"	478	FALSE
"sk097-1_S17"	"sk097-1_S17"	"msp1"	"Singelton"	1307	FALSE
"sk097-1_S17"	"sk097-1_S17"	"msp1"	"msp1-357"	242	FALSE
"sk097-1_S17"	"sk097-1_S17"	"msp1"	"msp1-354"	294	FALSE
"sk097-1_S17"	"sk097-1_S17"	"msp1"	"msp1-216"	376	FALSE
"sk097-1_S17"	"sk097-1_S17"	"msp1"	"msp1-295"	431	FALSE
"sk097-1_S17"	"sk097-1_S17"	"msp1"	"msp1-274"	493	FALSE
"sk097-1_S17"	"sk097-1_S17"	"msp1"	"msp1-83"	558	FALSE
"sk097-1_S17"	"sk097-1_S17"	"msp1"	"msp1-275"	1126	FALSE
"sk097-1_S17"	"sk097-1_S17"	"msp1"	"msp1-355"	1173	FALSE
"sk097-1_S17"	"sk097-1_S17"	"msp1"	"msp1-60"	5023	FALSE
"sk097-1_S17"	"sk097-1_S17"	"msp1"	"Noise"	11230	FALSE
"sk101-1_S19"	"sk101-1_S19"	"msp1"	"Noise"	55	FALSE
"sk101-1_S19"	"sk101-1_S19"	"msp1"	"Chimera"	18	FALSE
"sk101-1_S19"	"sk101-1_S19"	"msp1"	"Singelton"	235	FALSE
"sk101-1_S19"	"sk101-1_S19"	"msp1"	"Noise"	942	FALSE
"sk101-1_S19"	"sk101-1_S19"	"msp1"	"msp1-2"	2265	FALSE
"sk101-1_S19"	"sk101-1_S19"	"msp1"	"msp1-338"	5127	FALSE
"sk101-1_S19"	"sk101-1_S19"	"msp1"	"msp1-1"	26528	FALSE
"sk107-1_S21"	"sk107-1_S21"	"msp1"	"Noise"	8	FALSE
"sk107-1_S21"	"sk107-1_S21"	"msp1"	"Singelton"	90	FALSE
"sk107-1_S21"	"sk107-1_S21"	"msp1"	"msp1-1"	29225	FALSE
"sk108-1_S23"	"sk108-1_S23"	"msp1"	"Noise"	665	FALSE
"sk108-1_S23"	"sk108-1_S23"	"msp1"	"Chimera"	83	FALSE
"sk108-1_S23"	"sk108-1_S23"	"msp1"	"Singelton"	326	FALSE
"sk108-1_S23"	"sk108-1_S23"	"msp1"	"Noise"	280	FALSE
"sk108-1_S23"	"sk108-1_S23"	"msp1"	"msp1-262"	696	FALSE
"sk108-1_S23"	"sk108-1_S23"	"msp1"	"msp1-1"	26012	FALSE
"sk119-1_S25"	"sk119-1_S25"	"msp1"	"Noise"	429	FALSE
"sk119-1_S25"	"sk119-1_S25"	"msp1"	"Chimera"	374	FALSE
"sk119-1_S25"	"sk119-1_S25"	"msp1"	"Singelton"	1074	FALSE
"sk119-1_S25"	"sk119-1_S25"	"msp1"	"msp1-43"	370	FALSE
"sk119-1_S25"	"sk119-1_S25"	"msp1"	"msp1-262"	392	FALSE
"sk119-1_S25"	"sk119-1_S25"	"msp1"	"msp1-275"	406	FALSE
"sk119-1_S25"	"sk119-1_S25"	"msp1"	"msp1-60"	414	FALSE
"sk119-1_S25"	"sk119-1_S25"	"msp1"	"msp1-338"	506	FALSE
"sk119-1_S25"	"sk119-1_S25"	"msp1"	"msp1-2"	1058	FALSE
"sk119-1_S25"	"sk119-1_S25"	"msp1"	"Noise"	2939	FALSE
"sk119-1_S25"	"sk119-1_S25"	"msp1"	"msp1-1"	24651	FALSE
"sk125-1_S27"	"sk125-1_S27"	"msp1"	"Noise"	548	FALSE
"sk125-1_S27"	"sk125-1_S27"	"msp1"	"Chimera"	1846	FALSE
"sk125-1_S27"	"sk125-1_S27"	"msp1"	"Singelton"	712	FALSE
"sk125-1_S27"	"sk125-1_S27"	"msp1"	"msp1-1228"	315	FALSE
"sk125-1_S27"	"sk125-1_S27"	"msp1"	"Noise"	1712	FALSE
"sk125-1_S27"	"sk125-1_S27"	"msp1"	"msp1-2"	1920	FALSE
"sk125-1_S27"	"sk125-1_S27"	"msp1"	"msp1-403"	7799	FALSE
"sk125-1_S27"	"sk125-1_S27"	"msp1"	"msp1-1"	17418	FALSE
"sk142-1_S29"	"sk142-1_S29"	"msp1"	"Noise"	576	FALSE
"sk142-1_S29"	"sk142-1_S29"	"msp1"	"Chimera"	32	FALSE
"sk142-1_S29"	"sk142-1_S29"	"msp1"	"Singelton"	356	FALSE
"sk142-1_S29"	"sk142-1_S29"	"msp1"	"msp1-262"	351	FALSE
"sk142-1_S29"	"sk142-1_S29"	"msp1"	"msp1-66"	566	FALSE
"sk142-1_S29"	"sk142-1_S29"	"msp1"	"msp1-2"	3114	FALSE
"sk142-1_S29"	"sk142-1_S29"	"msp1"	"msp1-1"	10287	FALSE
"sk142-1_S29"	"sk142-1_S29"	"msp1"	"Noise"	11551	FALSE
"sk150-1_S31"	"sk150-1_S31"	"msp1"	"Noise"	64	FALSE
"sk150-1_S31"	"sk150-1_S31"	"msp1"	"Chimera"	141	FALSE
"sk150-1_S31"	"sk150-1_S31"	"msp1"	"Singelton"	376	FALSE
"sk150-1_S31"	"sk150-1_S31"	"msp1"	"msp1-2"	940	FALSE
"sk150-1_S31"	"sk150-1_S31"	"msp1"	"msp1-15288"	1128	FALSE
"sk150-1_S31"	"sk150-1_S31"	"msp1"	"msp1-1228"	1240	FALSE
"sk150-1_S31"	"sk150-1_S31"	"msp1"	"Noise"	2031	FALSE
"sk150-1_S31"	"sk150-1_S31"	"msp1"	"msp1-1"	17795	FALSE
"sk154-1_S33"	"sk154-1_S33"	"msp1"	"Noise"	1015	FALSE
"sk154-1_S33"	"sk154-1_S33"	"msp1"	"Chimera"	152	FALSE
"sk154-1_S33"	"sk154-1_S33"	"msp1"	"Singelton"	545	FALSE
"sk154-1_S33"	"sk154-1_S33"	"msp1"	"Noise"	967	FALSE
"sk154-1_S33"	"sk154-1_S33"	"msp1"	"msp1-2"	4855	FALSE
"sk154-1_S33"	"sk154-1_S33"	"msp1"	"msp1-1"	10157	FALSE
"sk154-1_S33"	"sk154-1_S33"	"msp1"	"msp1-24"	11204	FALSE
"sk159-1_S35"	"sk159-1_S35"	"msp1"	"Noise"	345	FALSE
"sk159-1_S35"	"sk159-1_S35"	"msp1"	"Chimera"	133	FALSE
"sk159-1_S35"	"sk159-1_S35"	"msp1"	"Singelton"	456	FALSE
"sk159-1_S35"	"sk159-1_S35"	"msp1"	"msp1-66"	913	FALSE
"sk159-1_S35"	"sk159-1_S35"	"msp1"	"msp1-2"	1165	FALSE
"sk159-1_S35"	"sk159-1_S35"	"msp1"	"msp1-99"	2308	FALSE
"sk159-1_S35"	"sk159-1_S35"	"msp1"	"Noise"	3073	FALSE
"sk159-1_S35"	"sk159-1_S35"	"msp1"	"msp1-1"	26059	FALSE
"sk162-1_S37"	"sk162-1_S37"	"msp1"	"Noise"	479	FALSE
"sk162-1_S37"	"sk162-1_S37"	"msp1"	"Chimera"	1491	FALSE
"sk162-1_S37"	"sk162-1_S37"	"msp1"	"Singelton"	784	FALSE
"sk162-1_S37"	"sk162-1_S37"	"msp1"	"msp1-6861"	1927	FALSE
"sk162-1_S37"	"sk162-1_S37"	"msp1"	"msp1-2"	2920	FALSE
"sk162-1_S37"	"sk162-1_S37"	"msp1"	"msp1-1"	5761	FALSE
"sk162-1_S37"	"sk162-1_S37"	"msp1"	"Noise"	12479	FALSE
"sk163-1_S39"	"sk163-1_S39"	"msp1"	"Noise"	8	FALSE
"sk163-1_S39"	"sk163-1_S39"	"msp1"	"Chimera"	14	FALSE
"sk163-1_S39"	"sk163-1_S39"	"msp1"	"Singelton"	236	FALSE
"sk163-1_S39"	"sk163-1_S39"	"msp1"	"msp1-58"	455	FALSE
"sk163-1_S39"	"sk163-1_S39"	"msp1"	"Noise"	688	FALSE
"sk163-1_S39"	"sk163-1_S39"	"msp1"	"msp1-2"	2068	FALSE
"sk163-1_S39"	"sk163-1_S39"	"msp1"	"msp1-9"	5135	FALSE
"sk163-1_S39"	"sk163-1_S39"	"msp1"	"msp1-1"	15559	FALSE
"sk166-1_S21"	"sk166-1_S21"	"msp1"	"Noise"	2020	FALSE
"sk166-1_S21"	"sk166-1_S21"	"msp1"	"Chimera"	921	FALSE
"sk166-1_S21"	"sk166-1_S21"	"msp1"	"Singelton"	1775	FALSE
"sk166-1_S21"	"sk166-1_S21"	"msp1"	"msp1-475"	1089	FALSE
"sk166-1_S21"	"sk166-1_S21"	"msp1"	"msp1-1346"	1407	FALSE
"sk166-1_S21"	"sk166-1_S21"	"msp1"	"msp1-15288"	1617	FALSE
"sk166-1_S21"	"sk166-1_S21"	"msp1"	"msp1-60"	1640	FALSE
"sk166-1_S21"	"sk166-1_S21"	"msp1"	"msp1-9"	2744	FALSE
"sk166-1_S21"	"sk166-1_S21"	"msp1"	"msp1-2"	3141	FALSE
"sk166-1_S21"	"sk166-1_S21"	"msp1"	"Noise"	8409	FALSE
"sk166-1_S21"	"sk166-1_S21"	"msp1"	"msp1-1"	41381	FALSE
"sk177-1_S22"	"sk177-1_S22"	"msp1"	"Noise"	1479	FALSE
"sk177-1_S22"	"sk177-1_S22"	"msp1"	"Chimera"	103	FALSE
"sk177-1_S22"	"sk177-1_S22"	"msp1"	"Singelton"	829	FALSE
"sk177-1_S22"	"sk177-1_S22"	"msp1"	"msp1-446"	1056	FALSE
"sk177-1_S22"	"sk177-1_S22"	"msp1"	"msp1-683"	1150	FALSE
"sk177-1_S22"	"sk177-1_S22"	"msp1"	"msp1-2"	1925	FALSE
"sk177-1_S22"	"sk177-1_S22"	"msp1"	"Noise"	2776	FALSE
"sk177-1_S22"	"sk177-1_S22"	"msp1"	"msp1-216"	3312	FALSE
"sk177-1_S22"	"sk177-1_S22"	"msp1"	"msp1-1346"	5332	FALSE
"sk177-1_S22"	"sk177-1_S22"	"msp1"	"msp1-60"	12625	FALSE
"sk177-1_S22"	"sk177-1_S22"	"msp1"	"msp1-1"	54734	FALSE
"sk179-1_S23"	"sk179-1_S23"	"msp1"	"Noise"	188	FALSE
"sk179-1_S23"	"sk179-1_S23"	"msp1"	"Chimera"	7	FALSE
"sk179-1_S23"	"sk179-1_S23"	"msp1"	"Singelton"	305	FALSE
"sk179-1_S23"	"sk179-1_S23"	"msp1"	"msp1-1"	89273	FALSE
"sk181-1_S24"	"sk181-1_S24"	"msp1"	"Noise"	858	FALSE
"sk181-1_S24"	"sk181-1_S24"	"msp1"	"Chimera"	30	FALSE
"sk181-1_S24"	"sk181-1_S24"	"msp1"	"Singelton"	435	FALSE
"sk181-1_S24"	"sk181-1_S24"	"msp1"	"msp1-262"	29991	FALSE
"sk181-1_S24"	"sk181-1_S24"	"msp1"	"msp1-1"	67678	FALSE
"sk189-1_S25"	"sk189-1_S25"	"msp1"	"Noise"	309	FALSE
"sk189-1_S25"	"sk189-1_S25"	"msp1"	"Chimera"	283	FALSE
"sk189-1_S25"	"sk189-1_S25"	"msp1"	"Singelton"	939	FALSE
"sk189-1_S25"	"sk189-1_S25"	"msp1"	"msp1-47"	1035	FALSE
"sk189-1_S25"	"sk189-1_S25"	"msp1"	"msp1-261"	1352	FALSE
"sk189-1_S25"	"sk189-1_S25"	"msp1"	"msp1-104"	1482	FALSE
"sk189-1_S25"	"sk189-1_S25"	"msp1"	"msp1-262"	1928	FALSE
"sk189-1_S25"	"sk189-1_S25"	"msp1"	"msp1-54"	2557	FALSE
"sk189-1_S25"	"sk189-1_S25"	"msp1"	"msp1-163"	9121	FALSE
"sk189-1_S25"	"sk189-1_S25"	"msp1"	"Noise"	9410	FALSE
"sk189-1_S25"	"sk189-1_S25"	"msp1"	"msp1-2"	13300	FALSE
"sk189-1_S25"	"sk189-1_S25"	"msp1"	"msp1-1"	20470	FALSE
"sk191-1_S26"	"sk191-1_S26"	"msp1"	"Noise"	2384	FALSE
"sk191-1_S26"	"sk191-1_S26"	"msp1"	"Chimera"	5951	FALSE
"sk191-1_S26"	"sk191-1_S26"	"msp1"	"Singelton"	1292	FALSE
"sk191-1_S26"	"sk191-1_S26"	"msp1"	"msp1-261"	936	FALSE
"sk191-1_S26"	"sk191-1_S26"	"msp1"	"msp1-163"	1690	FALSE
"sk191-1_S26"	"sk191-1_S26"	"msp1"	"msp1-262"	2291	FALSE
"sk191-1_S26"	"sk191-1_S26"	"msp1"	"msp1-2"	12288	FALSE
"sk191-1_S26"	"sk191-1_S26"	"msp1"	"Noise"	25279	FALSE
"sk191-1_S26"	"sk191-1_S26"	"msp1"	"msp1-1"	33130	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"Noise"	1519	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"Chimera"	7561	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"Singelton"	1502	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"msp1-54"	810	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"msp1-262"	1231	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"msp1-163"	1495	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"msp1-274"	1682	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"msp1-9"	1799	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"msp1-474"	2186	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"msp1-1682"	2425	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"msp1-2"	4168	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"Noise"	5447	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"msp1-6861"	11585	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"msp1-1"	25002	FALSE
"Yakubu-1_S13"	"Yakubu-1_S13"	"msp1"	"Noise"	1432	FALSE
"Yakubu-1_S13"	"Yakubu-1_S13"	"msp1"	"Chimera"	254	FALSE
"Yakubu-1_S13"	"Yakubu-1_S13"	"msp1"	"Singelton"	930	FALSE
"Yakubu-1_S13"	"Yakubu-1_S13"	"msp1"	"msp1-99"	2054	FALSE
"Yakubu-1_S13"	"Yakubu-1_S13"	"msp1"	"msp1-66"	6481	FALSE
"Yakubu-1_S13"	"Yakubu-1_S13"	"msp1"	"msp1-474"	54277	FALSE
"Yakubu-1_S13"	"Yakubu-1_S13"	"msp1"	"msp1-106"	96332	FALSE
